date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-05-22,275.01,8945756.0,TSLA,278.7733,281.468,283.3557,291.4071,291.3512,289.8763,278.4717,279.9353,281.2157,287.8008,290.1802,290.9399,276.4336,276.8215,277.9894,283.0773,284.8777,284.4324,285.6685,284.9649,284.003,288.9706,294.3162,303.9504,27.2941,30.1375,33.3902,40.1538,42.4405,44.6202,42.802,32.6674,23.976,14.2242,13.3805,10.8187,-9.53,-9.17,-26.05,-26.14,-8.36,-34.09,-46.6173,-80.2006,-104.8118,-95.4272,-100.0388,-71.9507,-0.8747,-0.8747,-0.8747,-0.8747,-0.8747,-0.8747,-45.4118,-39.725,-33.2196,-19.6924,-15.119,-10.7596,0.9665,0.9677,0.9135,0.9132,0.9705,0.8897,100.0,66.6667,100.0,80.0,100.0,0.0,100.0,42.8571,61.9048,100.0,0.0,14.2857,45.8118,39.37,33.0437,22.084,18.6884,14.8567,40.6731,39.1947,37.1422,32.3804,30.5327,28.7141,15.1154,17.0508,18.6924,20.6657,20.9175,21.2858,14.843,22.3739,29.2343,52.5418,76.6887,145.9887,5.5161,9.7333,14.7126,33.533,52.5382,108.2215,278.7733,270.5548,286.9919,281.468,272.216,290.72,272.6732,294.0382,283.3557,311.8783,270.936,291.4071,291.3512,272.526,310.1764,289.8763,264.3607,315.3919,4.4233,4.1514,4.0886,4.2145,4.3491,4.4018,286.23,312.7025,-4.2066,-1.8868,-2.3197,22.5514,25.9602,0.1682,33.9827,310.5192,160222353.4621,347390613.0
2018-05-23,279.07,5985053.0,TSLA,279.5233,279.986,281.5129,291.0229,291.1421,289.3413,278.62,279.136,280.1443,286.1558,289.0637,290.4373,277.7563,277.0188,277.3915,281.5147,283.4424,283.447,285.5598,284.7073,283.6844,288.8612,294.2021,303.6761,43.2744,39.5529,39.8485,42.9067,44.1234,45.41,43.8053,34.0079,25.2714,14.7856,13.6332,10.9149,2.25,-7.41,-12.9,-5.38,-4.39,-22.47,-61.4693,-67.7671,-90.6735,-98.033,-104.4527,-75.2293,0.2217,0.2217,0.2217,0.2217,0.2217,0.2217,-13.4512,-20.8941,-20.3029,-14.1866,-11.7533,-9.18,1.0081,0.9741,0.9558,0.9811,0.9845,0.9255,66.6667,33.3333,80.0,60.0,85.7143,0.0,92.8571,35.7143,57.1429,95.2381,78.5714,11.9048,45.8118,39.37,33.0437,22.084,18.6884,14.8567,32.7239,34.7036,34.1506,31.1583,29.7966,28.3762,12.1612,15.0971,17.1868,19.8857,20.4132,21.0353,9.8954,17.8991,25.058,48.7888,73.0369,142.5128,3.6774,7.7866,12.6108,31.1378,50.0364,105.6448,279.5233,271.7564,287.2902,279.986,272.1554,287.8166,273.2289,289.7968,281.5129,312.1921,269.8536,291.0229,291.1421,271.8787,310.4056,289.3413,263.8842,314.7984,3.6119,3.6963,3.7561,4.0078,4.1826,4.2849,286.3606,312.3661,-4.5376,-1.7743,-2.7633,29.0259,33.3419,-0.3964,40.3315,309.4063,164506245.3545,353375666.0
2018-05-24,277.85,4176708.0,TSLA,277.31,278.648,280.6086,289.8629,291.0069,288.7144,277.7833,278.424,279.2286,284.3994,287.8554,289.9028,277.5004,276.6567,276.6263,279.9938,282.0084,282.4308,284.6925,284.4381,283.505,288.4144,294.1002,303.3513,39.3737,37.6472,38.5386,42.2774,43.7201,45.2115,38.7827,33.5423,25.7006,15.1682,13.8167,10.9952,-6.64,-6.69,-6.33,-16.24,-2.84,-26.33,-28.3704,-49.3463,-63.3516,-83.244,-99.6051,-69.6831,-0.0884,-0.0884,-0.0884,-0.0884,-0.0884,-0.0884,-21.2527,-24.7057,-22.9228,-15.4453,-12.5599,-9.577,0.9767,0.9765,0.9777,0.9448,0.9899,0.9134,33.3333,0.0,60.0,40.0,71.4286,57.1429,85.7143,28.5714,52.381,90.4762,76.1905,9.5238,28.7375,31.6795,28.2758,20.1414,17.4855,14.2905,25.0079,30.1575,31.0771,29.8801,29.0233,28.0207,13.8431,15.6469,17.3765,19.8614,20.3841,21.0135,6.5969,14.3193,21.4783,45.3039,69.5589,139.1196,3.6517,7.4294,12.0094,30.1138,48.8538,104.3296,277.31,273.9082,280.7118,278.648,272.228,285.068,272.3047,288.9124,280.6086,311.9907,267.735,289.8629,291.0069,271.4147,310.5991,288.7144,263.4538,313.975,3.1647,3.4178,3.5535,3.8978,4.1075,4.2545,286.4889,312.021,-4.8425,-1.6633,-3.1791,26.9403,21.5187,-0.8842,40.1537,308.3268,164304796.4156,349198958.0
2018-05-25,278.85,3875082.0,TSLA,278.59,279.054,279.5186,288.1543,290.6912,288.7065,278.5533,278.4913,278.7889,282.931,286.7502,289.444,278.2739,277.1839,276.7099,279.0623,280.9624,281.5879,283.5985,284.362,283.3125,287.6073,293.9498,303.2472,45.4224,40.5806,40.4118,43.0152,44.1593,45.4118,35.4343,33.1697,26.0685,15.5234,13.9914,11.0737,3.84,2.03,-7.63,-23.92,-6.63,-0.33,68.8423,-43.8506,-49.9899,-74.2362,-95.2455,-66.3614,0.3039,0.3039,0.3039,0.3039,0.3039,0.3039,-9.1553,-18.8389,-19.1764,-13.9696,-11.6813,-9.1763,1.014,1.0073,0.9734,0.921,0.9768,0.9988,0.0,0.0,40.0,20.0,57.1429,42.8571,78.5714,21.4286,47.619,85.7143,73.8095,7.1429,28.7375,31.6795,28.2758,20.1414,17.4855,14.2905,20.3456,27.2649,29.0977,29.0486,28.5197,27.7896,11.2623,14.1461,16.2697,19.3087,20.0305,20.8402,4.3979,11.4554,18.41,42.0679,66.2466,135.8072,2.4345,5.9435,10.2938,27.9628,46.5275,101.8455,278.59,277.5282,279.6518,279.054,272.8964,285.2116,272.7164,286.3207,279.5186,309.7186,266.59,288.1543,290.6912,270.547,310.8353,288.7065,263.4339,313.9792,2.584,3.0135,3.2414,3.7096,3.9667,4.1727,286.6149,311.6893,-4.9464,-1.4138,-3.5326,27.8212,28.6031,-1.4106,39.2566,307.2796,166660615.4975,353074040.0
2018-05-29,283.76,5666640.0,TSLA,280.1533,278.908,279.4071,286.8536,290.2,289.3251,281.1383,280.06,279.8493,282.3451,286.1201,289.2139,282.2937,280.3311,279.0388,279.5809,280.9326,281.2618,283.6328,284.3576,283.3152,287.4106,293.8021,302.9757,68.5396,53.8934,49.2689,46.6228,46.3195,46.3977,39.8327,28.8944,22.3883,15.0343,13.8219,11.0721,4.69,-0.73,-0.78,-18.21,-10.315,25.98,100.0,166.6667,65.2901,-41.2182,-59.1292,-46.262,0.5072,0.5072,0.5072,0.5072,0.5072,0.5072,37.0793,7.7868,-1.4621,-6.7545,-7.361,-7.2046,1.0168,0.9974,0.9973,0.9397,0.9649,1.1008,0.0,100.0,20.0,0.0,42.8571,28.5714,71.4286,14.2857,42.8571,80.9524,71.4286,4.7619,48.6295,11.793,0.3075,8.6768,10.4321,11.008,11.8411,20.8459,24.4344,26.9726,27.2451,27.1995,34.2597,26.42,24.2845,22.6656,22.0976,21.8051,2.932,9.1643,15.78,39.063,63.092,132.5737,8.483,11.6148,15.6832,32.8254,51.1719,106.2806,280.1533,274.9878,285.3189,278.908,273.2593,284.5567,272.9194,285.8949,279.4071,307.0831,266.624,286.8536,290.2,269.9074,310.4926,289.3251,265.9068,312.7434,2.9087,3.0986,3.2513,3.6456,3.8861,4.0897,286.7389,311.41,-4.5798,-0.8378,-3.742,30.6478,41.8215,-1.9381,44.6399,306.2639,169326947.5555,358740680.0
2018-05-30,291.72,7489686.0,TSLA,284.7767,282.25,281.5357,285.7729,290.0962,289.9344,286.9217,284.3307,282.9275,282.994,286.2583,289.3253,289.6353,286.533,284.1264,282.0259,282.3128,281.694,287.2271,286.92,284.1316,287.5711,293.7902,302.8209,84.5024,68.2905,60.4014,51.9353,49.636,47.9585,51.8022,31.4451,22.5817,14.2179,13.2793,10.9776,13.87,16.71,14.9,-15.13,-2.18,25.59,100.0,147.482,142.8015,27.8442,-4.7319,-1.9162,0.6289,0.6289,0.6289,0.6289,0.6289,0.6289,69.0048,36.5809,20.8028,3.8705,-0.728,-4.083,1.0499,1.0608,1.0538,0.9507,0.9926,1.0962,0.0,100.0,0.0,100.0,28.5714,100.0,64.2857,7.1429,38.0952,76.1905,69.0476,2.381,75.7413,41.6478,23.7419,3.6048,2.427,7.1014,6.5346,15.0931,19.6708,24.5277,25.684,26.4542,47.3396,36.638,31.9193,26.3622,24.4668,22.9461,1.9546,7.3315,13.5257,36.2728,60.0876,129.4172,14.1603,17.7968,21.9478,38.9858,57.2401,112.2551,284.7767,274.1705,295.3829,282.25,271.9352,292.5648,271.2025,291.8689,281.5357,303.009,268.5367,285.7729,290.0962,269.8581,310.3343,289.9344,267.658,312.2108,3.4179,3.3302,3.3672,3.621,3.8189,3.9928,286.8613,311.2131,-3.6054,0.1093,-3.7147,44.0657,61.7727,-2.3156,49.6891,305.2786,173145821.3943,366230366.0
2018-05-31,284.73,5919721.0,TSLA,286.7367,283.382,281.57,284.3236,289.3729,290.7023,286.8983,285.1573,283.7261,282.855,285.7704,289.0833,286.7493,285.9825,284.4046,282.2949,282.3181,281.4734,287.0799,286.815,284.1345,287.4271,293.6105,302.5028,50.6505,50.8584,49.3147,47.4675,46.9608,46.7344,59.7819,33.4856,22.7474,13.4599,12.7625,10.8853,5.88,5.66,0.24,-20.29,-15.19,32.25,3.9511,54.8017,80.3636,13.5811,-26.8211,-35.4727,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,1.3009,1.7169,-1.3707,-5.065,-6.0783,-6.5313,1.0211,1.0203,1.0008,0.9335,0.9494,1.1277,0.0,66.6667,0.0,80.0,14.2857,85.7143,57.1429,0.0,33.3333,71.4286,66.6667,0.0,75.7413,41.6478,23.7419,3.6048,2.427,7.1014,4.5354,12.3089,17.1178,23.0521,24.7092,25.9761,32.8567,29.8794,27.7766,24.7762,23.5382,22.5314,1.3031,5.8652,11.5934,33.6819,57.2263,126.3359,9.4402,14.2375,18.8124,36.2011,54.5144,109.5824,286.7367,279.6448,293.8285,283.382,273.4775,293.2865,271.1963,291.9437,281.57,297.8569,270.7903,284.3236,289.3729,269.5086,309.2372,290.7023,271.6535,309.7511,3.3636,3.347,3.3981,3.6654,3.8733,4.067,286.9817,310.9482,-3.3585,0.285,-3.6435,57.2197,68.0649,-2.5404,47.6237,304.3229,170090481.5234,360310645.0
2018-06-01,291.82,5424386.0,TSLA,289.4233,286.176,283.9714,283.6636,288.9286,291.2806,289.44,287.97,286.2886,283.8545,285.9929,289.1353,290.8405,289.5375,287.6833,284.3049,283.573,281.9242,287.4642,287.4836,285.1816,287.5069,293.5891,302.3559,69.3386,62.874,58.3593,51.9799,49.84,48.1106,66.5632,36.162,23.5122,12.9196,12.199,10.7778,8.06,13.97,16.81,-9.24,-9.33,24.29,44.596,72.3723,92.2322,80.4345,2.4754,-15.8575,0.7348,0.7348,0.7348,0.7348,0.7348,0.7348,38.6773,25.748,16.7186,3.9597,-0.32,-3.7789,1.0284,1.0503,1.0611,0.9693,0.969,1.0908,0.0,33.3333,0.0,60.0,0.0,71.4286,50.0,0.0,28.5714,66.6667,64.2857,2.381,80.1256,46.8678,28.1007,5.8961,0.9285,6.3716,3.1862,10.1494,15.0193,21.7517,23.8328,25.5398,28.8773,28.0548,26.7595,24.4774,23.3943,22.4802,0.8687,4.6921,9.9372,31.2761,54.5012,123.3279,7.8735,12.97,17.7049,35.1953,53.4985,108.5533,289.4233,282.7855,296.0612,286.176,276.2085,296.1435,273.0174,294.9255,283.9714,294.5002,272.8269,283.6636,288.9286,269.7316,308.1255,291.2806,273.6596,308.9016,3.1144,3.1685,3.2389,3.5195,3.7316,3.9398,287.1006,310.757,-2.5612,0.8658,-3.427,67.3745,72.2859,-2.4647,59.186,303.3959,175340987.5628,365735031.0
2018-06-04,296.74,4797810.0,TSLA,291.0967,289.754,286.4957,284.0043,289.5138,291.5139,293.0983,291.4913,289.4807,285.598,286.703,289.3892,295.7982,294.1045,291.9387,287.1728,285.532,282.8024,287.928,288.9834,286.8212,287.6044,293.6419,302.3135,78.0076,69.3703,63.6157,54.8764,51.7485,49.0464,74.7107,41.8404,26.5231,13.107,11.8822,10.5964,5.02,17.89,17.67,4.77,12.29,9.8,100.0,141.9372,135.2505,189.6772,56.2197,42.3054,0.4402,0.4402,0.4402,0.4402,0.4402,0.4402,56.0152,38.7407,27.2314,9.7529,3.497,-1.9072,1.0172,1.0642,1.0633,1.0163,1.0432,1.0342,0.0,100.0,0.0,100.0,0.0,100.0,42.8571,0.0,23.8095,61.9048,61.9048,0.0,91.0056,64.5537,44.5886,15.5427,5.5456,3.1587,2.284,8.4993,13.3315,20.6417,23.0721,25.1566,48.5036,39.4568,34.7867,28.2391,25.7814,23.616,0.5792,3.7537,8.5176,29.0421,51.9059,120.3915,12.299,17.426,22.2256,39.7313,58.0009,113.0187,291.0967,281.2373,300.956,289.754,280.0337,299.4743,273.3071,299.6843,286.4957,296.0919,271.9167,284.0043,289.5138,270.1501,308.8776,291.5139,273.8695,309.1584,2.8484,2.9767,3.0759,3.3867,3.6102,3.8399,287.2182,310.6168,-1.5148,1.5297,-3.0446,71.5177,74.2021,-2.3158,59.859,302.4967,176161156.1102,370532841.0
2018-06-05,291.13,5995157.0,TSLA,293.23,291.228,288.3929,284.5007,289.3729,291.1665,293.115,291.95,290.6393,286.5481,286.85,289.3713,293.0656,293.3104,292.178,288.1007,286.2701,283.1213,288.1848,289.0699,287.1407,287.6569,293.6256,302.2023,52.5808,55.5229,54.469,51.0921,49.4939,48.0345,51.9838,36.9498,24.8631,12.4859,11.3592,10.4862,6.4,7.37,13.28,6.95,-2.96,-14.59,-15.7435,30.277,60.4282,100.9265,18.1351,4.5803,-0.594,-0.594,-0.594,-0.594,-0.594,-0.594,5.1616,11.0458,8.938,2.1841,-1.0122,-3.931,1.0225,1.026,1.0478,1.0245,0.9899,0.9523,0.0,66.6667,0.0,80.0,0.0,85.7143,35.7143,92.8571,19.0476,57.1429,59.5238,78.5714,6.5302,17.3874,14.9029,4.4118,0.8999,5.9683,25.7258,21.1481,21.4342,23.8349,24.9611,25.9984,29.3204,30.0501,28.9417,26.0351,24.5159,23.0699,7.1941,9.811,14.1088,33.7756,56.2422,124.333,8.1993,13.9408,19.0505,36.8934,55.239,110.3278,293.23,288.2342,298.2258,291.228,283.5751,298.8809,277.0306,299.7551,288.3929,297.1349,271.8665,284.5007,289.3729,270.1015,308.6442,291.1665,274.0892,308.2439,3.2018,3.187,3.23,3.4768,3.6855,3.9111,287.3342,310.4219,-1.1253,1.5354,-2.6607,74.2136,76.1526,-2.0886,58.4069,301.6245,174925264.7937,364537684.0
2018-06-06,319.5,18767269.0,TSLA,302.4567,296.784,294.2,286.8593,290.1695,291.6475,306.25,301.374,298.4161,291.2147,289.5888,290.6892,313.176,308.4763,304.659,295.9125,291.844,286.0062,295.7956,293.4699,293.2986,289.9011,294.1492,302.4089,86.3445,80.3358,75.3658,64.4453,58.983,53.0522,58.7569,42.3212,29.052,13.7581,11.6724,10.3371,27.68,27.78,40.65,33.02,16.73,20.2,100.0,156.8251,196.4951,260.4684,170.4495,184.3164,0.7695,0.7695,0.7695,0.7695,0.7695,0.7695,72.689,60.6716,50.7317,28.8906,17.966,6.1044,1.0949,1.0952,1.1458,1.1153,1.0553,1.0675,0.0,100.0,0.0,100.0,0.0,100.0,28.5714,100.0,100.0,52.381,100.0,76.1905,72.3029,63.8067,54.1854,30.2975,17.9363,4.2211,9.6533,11.5163,13.8271,19.2856,21.8068,24.3776,60.0531,52.1216,46.5342,36.0512,31.3393,26.5263,4.7961,7.8488,12.0933,31.3631,53.564,121.3727,29.8362,35.5226,40.699,58.6281,76.9785,132.0709,302.4567,277.9224,326.991,296.784,272.8186,320.7494,271.9488,316.4512,294.2,308.9101,264.8085,286.8593,290.1695,267.6408,312.6982,291.6475,272.651,310.644,5.1834,4.2663,3.9106,3.6357,3.6609,3.7103,287.4501,310.5127,1.4558,3.2932,-1.8374,76.571,79.3584,-1.1988,65.9484,273.422,189633513.2809,383304953.0
2018-06-07,316.09,14345271.0,TSLA,308.9067,303.056,298.8186,289.1129,290.8419,292.2768,313.0667,307.8093,303.8886,295.1121,291.9452,291.826,317.2271,314.5471,311.1152,301.3506,296.0872,288.3917,298.6668,297.985,296.3691,291.587,294.5133,302.621,76.5211,74.1229,70.8086,62.2454,57.6168,52.4289,65.6103,47.951,33.6079,15.3661,12.2022,10.2614,19.35,31.36,32.33,31.55,14.12,26.43,70.8706,103.1559,138.2549,217.5999,193.7415,221.7045,-0.0037,-0.0037,-0.0037,-0.0037,-0.0037,-0.0037,53.0421,48.2457,41.6172,24.4909,15.2336,4.8578,1.0652,1.1101,1.1139,1.1109,1.0468,1.0912,33.3333,100.0,0.0,100.0,0.0,100.0,21.4286,100.0,100.0,47.619,100.0,73.8095,79.3172,70.4705,60.9436,36.2691,22.7984,7.1594,6.4539,8.8508,11.3427,17.3942,20.3766,23.5809,55.9541,51.0949,46.7411,37.1923,32.4114,27.2178,3.1974,6.279,10.3657,29.1229,51.0133,118.4829,27.7208,36.2481,42.7149,62.2704,81.1429,136.7564,308.9067,283.613,334.2004,303.056,278.583,327.529,273.8922,323.7449,298.8186,315.7307,262.495,289.1129,290.8419,266.2008,315.483,292.2768,271.8855,312.6681,5.2245,4.4888,4.1302,3.7835,3.7716,3.7847,287.5657,310.5685,3.1895,4.0215,-0.832,76.0406,72.6107,-0.5074,58.9775,273.9095,179673946.326,368959682.0
2018-06-08,317.66,8205202.0,TSLA,317.75,308.224,302.5243,292.03,291.3567,292.5854,317.4433,312.6773,308.5989,298.9184,294.3832,293.0066,319.1331,318.2889,315.7447,306.0881,300.0318,290.7629,304.2779,301.441,298.7443,294.3479,294.8195,302.7581,78.2315,75.2255,71.7269,62.8738,58.0861,52.691,70.1793,52.4549,37.513,16.8591,12.7068,10.1875,26.53,25.84,25.94,40.84,10.81,12.96,48.5981,68.5826,88.9767,159.3349,172.5682,206.1802,-0.1828,-0.1828,-0.1828,-0.1828,-0.1828,-0.1828,56.4629,50.4511,43.4538,25.7476,16.1722,5.3821,1.0911,1.0885,1.0889,1.1475,1.0352,1.0425,0.0,66.6667,0.0,80.0,0.0,85.7143,14.2857,92.8571,95.2381,42.8571,97.619,71.4286,79.3172,70.4705,60.9436,36.2691,22.7984,7.1594,5.1465,7.7109,10.2453,16.5036,19.6839,23.1843,44.6196,44.5143,42.2191,35.2879,31.3096,26.76,2.1316,5.0232,8.8849,27.0427,48.5841,115.6619,18.4805,28.9985,36.6128,57.8225,77.2789,133.5003,317.75,314.9628,320.5372,308.224,284.5234,331.9246,275.313,329.7356,302.5243,321.4262,262.6338,292.03,291.3567,265.007,317.7064,292.5854,271.0891,314.0816,4.3462,4.1015,3.9,3.6845,3.7,3.7392,287.6811,310.6394,4.6366,4.3749,0.2617,76.716,78.179,0.4912,55.5406,275.0313,172610532.326,377164884.0
2018-06-11,332.1,13183473.0,TSLA,321.95,315.296,309.2914,295.4307,292.6462,293.3275,324.6183,320.636,315.9929,304.261,298.0871,294.8445,330.0713,327.9043,324.7859,313.4461,305.9436,294.2889,310.0428,308.0202,307.1031,298.9271,296.0241,303.3008,89.143,83.3718,78.8622,68.128,62.1354,55.0262,76.1592,57.6657,42.0152,18.7664,13.4751,10.2042,12.6,35.36,47.37,47.61,27.08,31.17,100.0,100.0323,102.5911,156.1202,201.3635,257.8486,0.7887,0.7887,0.7887,0.7887,0.7887,0.7887,78.286,66.7435,57.7244,36.256,24.2707,10.0525,1.0394,1.1192,1.1664,1.1674,1.0888,1.1036,0.0,100.0,20.0,100.0,0.0,100.0,7.1429,100.0,100.0,38.0952,100.0,69.0476,88.119,78.5088,69.0284,43.5602,28.8416,10.889,3.1854,5.8143,8.3383,14.845,18.3564,22.4023,50.4356,48.2943,45.5068,37.7596,33.2366,27.8773,1.4211,4.0186,7.6156,25.111,46.2706,112.908,22.5004,33.3788,41.5624,63.8723,83.779,140.5017,321.95,307.5386,336.3614,315.296,288.6087,341.9833,279.691,338.8919,309.2914,330.9325,259.9289,295.4307,292.6462,261.5288,323.7635,293.3275,268.7926,317.8624,4.4778,4.1623,3.9288,3.6382,3.6143,3.6134,287.7969,310.854,6.8695,5.2863,1.5833,76.4853,78.6663,1.3665,61.2374,276.1307,180243069.326,390348357.0
2018-06-12,342.77,22347403.0,TSLA,330.8433,325.624,316.57,300.2707,294.6324,294.4868,335.0283,329.794,324.3625,310.573,302.6439,297.1442,341.3156,338.5718,334.9969,321.9601,312.8974,298.5458,324.5882,320.3813,316.3514,308.353,298.5832,304.5038,93.0206,87.2454,82.6392,71.3541,64.7756,56.6461,82.3642,63.5723,47.3129,21.3328,14.6842,10.3815,26.68,51.64,50.95,67.76,41.71,48.69,100.0,137.3126,138.3555,164.6386,225.4161,314.9478,-0.1137,-0.1137,-0.1137,-0.1137,-0.1137,-0.1137,86.0412,74.4909,65.2785,42.7081,29.5513,13.2921,1.0844,1.1774,1.1746,1.2464,1.1385,1.1656,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,33.3333,100.0,66.6667,94.7742,87.1989,79.099,54.696,38.8663,17.65,1.8007,4.1131,6.4531,12.9582,16.7598,21.4072,67.1153,60.148,55.2963,44.2475,38.0701,30.5837,0.9474,3.2149,6.5277,23.3174,44.0672,110.2197,35.3102,47.013,55.9349,79.62,100.0995,157.4664,330.8433,310.2642,351.4224,325.624,305.0765,346.1715,282.9499,350.1901,316.57,341.3538,259.1876,300.2707,294.6324,256.9816,332.2831,294.4868,265.6884,323.2851,5.1163,4.5606,4.2159,3.7498,3.6528,3.5764,287.9138,311.1732,9.3918,6.2468,3.145,79.4941,81.6372,2.5516,58.5039,277.8865,170458673.0803,412695760.0
2018-06-13,344.78,9469804.0,TSLA,339.8833,330.68,323.4329,304.9643,297.1471,295.5449,341.9967,336.1793,331.415,316.5075,307.2027,299.4834,345.9977,344.896,342.1058,329.2252,319.24,302.6943,333.5624,327.4626,323.5235,316.0448,302.464,305.6217,93.6604,87.9087,83.2952,71.9304,65.2549,56.9453,86.5009,68.2977,51.8538,23.7158,15.8357,10.5546,27.12,25.28,48.04,65.71,52.81,44.44,43.3258,79.0601,98.2439,127.1746,173.3823,268.7533,-0.2603,-0.2603,-0.2603,-0.2603,-0.2603,-0.2603,87.3208,75.8174,66.5905,43.8609,30.5097,13.8906,1.0854,1.0791,1.1619,1.2355,1.1809,1.148,0.0,66.6667,0.0,80.0,14.2857,85.7143,0.0,92.8571,95.2381,28.5714,97.619,64.2857,94.7742,87.1989,79.099,54.696,38.8663,17.65,1.487,3.6778,5.9457,12.4087,16.2787,21.0966,55.4222,53.7831,50.948,42.371,36.9774,30.1399,0.6316,2.5719,5.5951,21.6519,41.9688,107.5954,23.5402,37.6104,47.9442,73.9329,95.3329,153.7172,339.8833,328.7544,351.0123,330.68,306.5241,354.8359,289.199,357.6668,323.4329,350.1008,259.8278,304.9643,297.1471,253.9044,340.3899,295.5449,262.9489,328.1409,4.1064,4.0565,3.8991,3.6149,3.5608,3.522,288.0318,311.5092,11.4213,6.621,4.8002,81.0808,82.9391,3.8394,58.5353,280.9699,173734713.383,422165564.0
2018-06-14,357.72,10981023.0,TSLA,348.4233,339.006,332.9457,310.6693,300.649,297.1285,350.915,345.1927,339.9868,323.5416,312.7094,302.3753,356.5688,354.8828,351.9329,338.1793,326.9387,307.7325,344.2991,340.9103,336.2783,326.2293,309.916,308.0324,96.6372,91.4759,86.9881,75.3668,68.181,58.8198,89.9859,72.7546,56.3463,26.3013,17.1687,10.8084,25.62,41.63,66.59,79.87,73.54,66.51,100.0,94.7425,110.3361,132.5187,169.324,278.9853,0.8305,0.8305,0.8305,0.8305,0.8305,0.8305,93.2744,82.9518,73.9763,50.7335,36.3621,17.6396,1.0771,1.1317,1.2287,1.2875,1.2588,1.2284,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,23.8095,100.0,61.9048,96.956,90.5826,83.3017,59.9126,43.8278,21.2172,0.9957,2.9429,5.0679,11.4237,15.4024,20.5208,64.4264,59.5566,55.6321,45.5703,39.4375,31.5738,0.4211,2.0575,4.7958,20.1053,39.9703,105.0336,27.2434,41.6383,52.645,80.202,102.3432,161.6073,348.4233,335.1738,361.6728,339.006,312.1573,365.8547,303.1886,362.7029,332.9457,360.5917,260.7468,310.6693,300.649,250.7719,350.5262,297.1285,259.4609,334.796,3.9403,3.9089,3.7791,3.5142,3.4545,3.4068,288.1515,311.9713,13.9134,7.2905,6.6229,82.8236,83.8945,5.1512,62.7123,283.9299,182853933.3064,433146587.0
