date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Upper Band 21,Real Middle Band 21,Real Lower Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-07-20,160.65,3332684.0,BIDU,162.21,162.844,163.3371,163.3843,162.7229,166.7705,161.52,162.1807,162.6589,163.1472,163.011,164.2068,160.8116,161.4274,161.9519,162.2696,161.6243,161.2663,162.9661,162.075,162.7801,164.7618,166.9882,169.5839,27.6487,36.8609,40.7398,43.8435,44.3434,45.72,31.8216,15.8666,12.7374,9.0647,7.3433,5.2436,-2.09,-3.51,-6.38,-3.76,-5.88,-7.86,-90.2062,-114.4381,-130.0456,-102.8447,-76.2728,-81.301,-0.2445,-0.2445,-0.2445,-0.2445,-0.2445,-0.2445,-44.7026,-26.2782,-18.5203,-12.313,-11.3132,-8.56,0.9872,0.9786,0.9618,0.9771,0.9647,0.9534,66.6667,66.6667,80.0,20.0,85.7143,14.2857,57.1429,42.8571,71.4286,61.9048,80.9524,16.6667,39.8365,11.8114,3.5067,2.2952,2.8189,2.3955,21.2527,23.0122,23.81,24.6938,24.7804,24.5335,9.1438,18.1503,22.1967,25.8539,26.218,25.7377,2.6124,5.1812,7.8281,17.1461,26.5,55.5172,1.1239,4.0865,7.2976,17.9516,28.0374,58.2424,162.21,158.5348,165.8852,162.844,159.3373,166.3507,159.9596,166.7146,163.3371,163.3843,159.3094,167.4592,167.5194,162.7229,157.9263,166.7705,179.3799,154.161,2.5504,2.803,2.9236,3.0872,3.1698,3.3538,182.491,175.163,-1.5086,0.2118,-1.2968,26.9043,29.2908,0.1529,43.3349,156.3029,192355689.712,211186989.0
2016-07-21,161.4,2357963.0,BIDU,161.08,162.154,162.8257,163.1164,162.6562,166.5645,161.115,161.6993,162.1746,162.8827,162.8907,163.957,161.0357,161.2144,161.5812,161.9546,161.412,161.0526,162.6023,162.0166,162.6805,164.6936,166.95,169.4761,39.7603,42.1214,43.97,45.1858,45.1765,46.0857,22.0333,13.1743,11.5538,8.805,7.2221,5.1982,-3.39,-3.45,-3.58,-3.75,-1.4,-8.65,33.79,-38.6235,-65.1353,-54.7781,-37.2066,-66.1287,-0.0308,-0.0308,-0.0308,-0.0308,-0.0308,-0.0308,-20.4795,-15.7573,-12.06,-9.6284,-9.647,-7.8286,0.9794,0.9791,0.9783,0.9773,0.9914,0.9491,33.3333,33.3333,60.0,0.0,71.4286,0.0,50.0,35.7143,66.6667,57.1429,78.5714,14.2857,2.4567,2.405,4.4526,5.4291,4.7984,3.3356,16.6425,20.4366,22.0351,23.8539,24.2401,24.2839,17.4808,21.4438,24.0887,26.5927,26.6836,25.9599,1.7416,4.1449,6.7098,15.9213,25.2381,54.1954,1.8293,4.3492,7.3351,17.7493,27.7822,57.9356,161.08,160.4482,161.7118,162.154,159.1806,165.1274,159.5146,166.1368,162.8257,163.1164,159.048,167.1849,167.4854,162.6562,157.827,166.5645,179.2354,153.8937,2.1612,2.5132,2.6952,2.9538,3.0718,3.2922,182.4536,175.0253,-1.4726,0.1442,-1.3284,28.0631,26.9449,0.1156,47.8651,156.4675,191659727.0644,213544952.0
2016-07-22,160.88,1595283.0,BIDU,160.9767,161.782,162.3571,162.8086,162.5924,166.3529,161.015,161.2747,161.6882,162.5845,162.7292,163.6926,160.7927,160.8514,161.1338,161.5787,161.1462,160.8118,162.5539,161.9643,162.5616,164.6048,166.9093,169.3603,33.8646,39.2847,42.1132,44.3935,44.6895,45.8662,15.8943,10.5781,10.3557,8.5279,7.0919,5.1504,-0.31,-1.86,-3.28,-4.31,-1.34,-8.89,22.7823,-43.8564,-60.4282,-56.5866,-43.5277,-67.5893,-0.5388,-0.5388,-0.5388,-0.5388,-0.5388,-0.5388,-32.2708,-21.4305,-15.7736,-11.213,-10.621,-8.2676,0.9981,0.9886,0.98,0.9739,0.9917,0.9476,0.0,0.0,40.0,40.0,57.1429,14.2857,42.8571,28.5714,61.9048,52.381,76.1905,11.9048,3.6164,0.1933,3.1671,4.9257,4.488,3.1942,14.3028,18.8208,20.8595,23.2736,23.8643,24.1104,13.3044,18.8937,22.224,25.6851,26.107,25.7015,1.311,3.466,5.9012,14.9341,24.1863,53.055,1.2195,3.4794,6.2873,16.4815,26.4593,56.5562,160.9767,160.3492,161.6041,161.782,158.7305,164.8335,159.0059,165.7084,162.3571,162.8086,158.7621,166.855,167.478,162.5924,157.7068,166.3529,179.0993,153.6065,1.8992,2.2893,2.5121,2.849,2.9998,3.2566,182.4158,174.8839,-1.4539,0.0745,-1.3794,28.6094,27.8589,0.0844,45.8082,156.6304,190690902.2288,211949669.0
2016-07-25,160.25,2921069.0,BIDU,160.8433,160.874,161.7,162.6929,162.4176,165.98,160.6517,160.764,161.1614,162.2433,162.5163,163.4087,160.2813,160.3433,160.5907,161.1272,160.815,160.5358,162.4696,161.5058,162.3005,164.5604,166.8239,169.1259,26.6761,35.649,39.7411,43.4006,44.085,45.5967,32.1391,15.3114,11.6347,8.2468,6.8236,5.0388,-0.4,-4.54,-4.6,-1.62,-3.67,-15.66,-100.0,-138.519,-144.6606,-105.8397,-96.4178,-90.8757,0.3357,0.3357,0.3357,0.3357,0.3357,0.3357,-46.6477,-28.702,-20.5179,-13.1988,-11.83,-8.8066,0.9975,0.9724,0.9721,0.99,0.9776,0.911,100.0,33.3333,100.0,20.0,100.0,0.0,35.7143,21.4286,57.1429,47.619,73.8095,9.5238,64.6286,34.2449,19.3088,4.5917,1.4572,0.4621,40.0387,31.4444,28.8819,26.6628,25.9802,25.0752,8.6025,15.4019,19.5335,24.3218,25.2339,25.308,3.784,5.6828,7.9682,16.7774,25.9446,54.7018,0.813,2.7835,5.3891,15.3043,25.1993,55.2096,160.8433,159.9029,161.7837,160.874,160.066,161.682,158.7863,164.6137,161.7,162.6929,158.4574,166.9283,167.363,162.4176,157.4723,165.98,178.5005,153.4595,1.9659,2.2555,2.4595,2.8047,2.9675,3.2412,182.3774,174.7376,-1.4539,-0.0001,-1.454,33.6051,30.0925,0.0467,50.7152,156.7917,193364248.0627,209028600.0
2016-07-26,164.03,2697497.0,BIDU,161.72,161.442,161.8843,162.8693,162.6514,165.6781,162.245,161.816,161.7439,162.4216,162.6629,163.318,162.9806,162.2071,161.9177,161.7132,161.1927,160.6278,162.7018,161.7967,162.3297,164.5536,166.7758,169.0262,74.8065,62.0149,56.7817,50.5475,48.476,47.493,32.2897,16.0026,11.9615,8.295,6.8312,5.0236,2.63,2.84,1.29,2.47,4.91,-12.68,90.5838,118.739,80.245,0.4138,7.8846,-43.9618,0.7767,0.7767,0.7767,0.7767,0.7767,0.7767,49.6131,24.0299,13.5633,1.095,-3.0481,-5.0141,1.0163,1.0176,1.0079,1.0153,1.0309,0.9282,66.6667,100.0,80.0,0.0,85.7143,28.5714,28.5714,14.2857,52.381,42.8571,71.4286,7.1429,32.5908,18.767,13.9222,8.9217,6.9835,4.4003,21.6901,22.9746,23.5695,24.4339,24.6014,24.463,42.6634,33.5902,31.1937,29.2209,28.2955,26.7149,2.5227,4.5462,6.8299,15.579,24.7091,53.3994,4.962,6.6468,9.0392,18.6311,28.4194,58.3151,161.72,158.4129,165.0271,161.442,158.7493,164.1347,158.5922,165.1764,161.8843,162.8693,158.6315,167.107,167.4119,162.6514,157.891,165.6781,177.7527,153.6035,2.3635,2.4127,2.5237,2.7765,2.9158,3.1685,182.3387,174.6305,-1.402,0.2077,-1.1943,51.0725,37.7623,0.2314,57.0028,156.9514,195292477.6256,211726097.0
2016-07-27,165.5,2036274.0,BIDU,163.26,162.412,161.9857,163.0179,163.06,165.3883,164.135,163.1687,162.6479,162.7724,162.9218,163.3098,165.0203,164.0547,163.4392,162.5604,161.7834,160.8523,163.5106,162.6251,162.3629,164.5643,166.7331,168.9605,81.7822,68.3239,61.6961,53.0313,50.0768,48.2121,35.7587,18.0092,12.9888,8.5151,6.9142,5.027,4.62,4.85,0.71,2.08,8.58,-12.17,83.0058,128.3848,168.6687,63.8126,67.2276,-13.6437,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,63.5644,36.6478,23.3923,6.0627,0.1536,-3.5759,1.0287,1.0302,1.0043,1.0127,1.0547,0.9315,33.3333,100.0,60.0,100.0,71.4286,100.0,21.4286,7.1429,47.619,38.0952,69.0476,4.7619,42.6968,26.0359,19.1527,11.3768,8.5736,5.1655,15.8604,19.4695,21.1434,23.3118,23.8897,24.1401,39.4956,33.1763,31.1612,29.2969,28.3702,26.7699,1.6818,3.637,5.8542,14.4662,23.5325,52.1279,4.188,6.1974,8.6279,18.1803,27.946,57.8067,163.26,158.8372,167.6828,162.412,158.3921,166.4319,158.3193,165.6522,161.9857,163.0179,158.5725,167.4632,167.2172,163.06,158.9028,165.3883,176.8673,153.9094,2.1357,2.2574,2.39,2.6783,2.8343,3.1066,182.2997,174.5392,-1.2936,0.4336,-0.86,74.1464,52.9413,0.1774,56.3881,157.1095,197085827.7098,213762371.0
2016-07-28,165.63,3594349.0,BIDU,165.0533,163.258,162.62,163.4343,163.3086,164.9269,165.32,164.2413,163.5589,163.1207,163.1555,163.321,165.7477,165.1086,164.4808,163.2814,162.3248,161.0782,164.4526,163.246,162.9025,164.6059,166.7107,168.843,82.4276,68.895,62.1403,53.2549,50.2204,48.2762,44.9254,22.8357,15.6014,9.146,7.1793,5.0754,5.38,4.23,4.44,5.83,5.22,-19.38,93.4039,108.4728,137.5067,105.4223,114.6059,19.2467,-0.4686,-0.4686,-0.4686,-0.4686,-0.4686,-0.4686,64.8553,37.79,24.2806,6.5099,0.4409,-3.4475,1.0336,1.0262,1.0275,1.0365,1.0325,0.8952,0.0,100.0,40.0,100.0,57.1429,100.0,14.2857,0.0,42.8571,33.3333,66.6667,2.381,63.2588,42.1414,31.2771,17.3478,12.4829,7.0621,11.4651,16.4808,18.9765,22.2647,23.2189,23.8337,50.9451,40.4885,36.2497,31.6109,29.8425,27.4558,1.1212,2.9096,5.0179,13.4329,22.4119,50.8868,4.982,7.148,9.5853,19.0717,28.8053,58.6203,165.0533,163.6022,166.5044,163.258,158.7015,167.8145,158.2541,166.9859,162.62,163.4343,159.1848,167.6838,167.4263,163.3086,159.1908,164.9269,174.6353,155.2185,1.9681,2.1318,2.2807,2.6019,2.7751,3.0692,182.2604,174.4501,-1.1505,0.5726,-0.5778,88.6059,71.2749,0.1437,57.1011,157.266,194764753.6323,217356720.0
2016-07-29,159.6,7858345.0,BIDU,163.5767,163.002,162.47,162.9036,163.0795,164.476,162.5933,163.022,162.8039,162.6094,162.8183,163.0732,161.3776,162.285,162.5003,162.3639,161.7531,160.7456,163.6204,163.1858,162.8611,164.3121,166.5849,168.5245,23.7887,33.6837,38.1806,43.0235,44.0488,45.5918,46.2364,24.7866,16.708,9.1657,7.0711,4.9828,-4.43,-1.28,-1.05,-7.43,-4.81,-18.94,-100.0,-86.7472,-98.6512,-128.9303,-130.0438,-111.0892,-0.265,-0.265,-0.265,-0.265,-0.265,-0.265,-52.4226,-32.6326,-23.6387,-13.9531,-11.9025,-8.8164,0.973,0.992,0.9935,0.9555,0.9707,0.8939,100.0,66.6667,100.0,80.0,100.0,85.7143,7.1429,100.0,38.0952,28.5714,64.2857,0.0,48.8584,32.5904,23.3476,9.4212,4.9067,1.1834,60.7274,47.8147,41.2319,32.7,29.8681,26.9002,20.8634,24.3092,25.6229,27.069,27.0741,26.271,9.6675,11.2477,13.221,21.3934,30.2647,58.5952,3.3213,5.7184,8.216,17.7095,27.4336,57.2246,163.5767,157.9518,169.2015,163.002,157.8367,168.1673,157.7833,167.1567,162.47,162.9036,158.7277,167.0795,167.4538,163.0795,158.7052,164.476,173.3356,155.6163,3.3249,2.9478,2.8701,2.928,3.0233,3.2496,182.2206,174.3016,-1.0866,0.2554,-0.8312,68.4257,77.0593,-0.0279,50.5603,172.76,196862281.809,209498375.0
2016-08-01,163.23,4264042.0,BIDU,162.82,163.598,162.7314,162.7786,162.9881,164.1593,162.42,163.098,162.9939,162.653,162.832,163.0153,162.5632,162.7484,162.7932,162.5291,161.8928,160.7706,163.6041,163.1873,162.8676,164.3004,166.5577,168.4084,53.5971,52.1039,51.3539,49.334,48.0817,47.3956,35.7882,22.1394,15.5017,8.6691,6.7457,4.8893,-2.27,2.98,1.83,-1.75,-1.92,-13.3,-12.0801,-32.2617,-7.3853,-22.1339,-28.0702,-51.4246,0.6248,0.6248,0.6248,0.6248,0.6248,0.6248,7.1942,4.2078,2.7077,-1.3319,-3.8366,-5.2087,0.9863,1.0186,1.0113,0.9894,0.9884,0.9247,66.6667,33.3333,80.0,60.0,85.7143,71.4286,0.0,92.8571,33.3333,23.8095,61.9048,2.381,14.8919,11.5506,8.264,2.2146,0.2369,1.0569,40.0235,37.016,34.3671,29.9898,28.2604,26.2232,29.6481,29.3503,29.1205,28.6903,28.1268,26.7834,6.445,8.9981,11.3323,19.8653,28.8235,57.2001,4.7742,7.1347,9.6023,19.0045,28.6872,58.4221,162.82,157.8625,167.7775,163.598,159.2114,167.9846,158.109,167.3539,162.7314,162.7786,158.7569,166.8003,167.2647,162.9881,158.7115,164.1593,172.1843,156.1342,3.2884,2.9785,2.8859,2.8986,2.9754,3.1817,182.1805,174.1909,-1.0154,0.2847,-0.7307,55.8525,70.9614,-0.0946,57.443,172.5947,199759344.9529,213762417.0
2016-08-02,160.75,1850839.0,BIDU,161.1933,162.942,162.7129,162.535,162.7767,163.8048,161.385,162.1487,162.4986,162.3825,162.6285,162.8567,161.1663,161.63,161.9002,162.0484,161.5889,160.5733,163.3359,163.0816,162.8576,164.234,166.4731,168.2206,38.2611,42.1141,43.8979,45.6167,45.7178,46.3209,26.9248,19.3673,14.1388,8.1301,6.4469,4.8062,-4.88,-3.28,-0.13,-3.41,-4.44,-14.89,46.6031,-28.4197,-14.6325,-21.6463,-28.2052,-51.8111,-0.3381,-0.3381,-0.3381,-0.3381,-0.3381,-0.3381,-23.4778,-15.7718,-12.2042,-8.7665,-8.5644,-7.3583,0.9705,0.98,0.9992,0.9792,0.9731,0.9152,33.3333,0.0,60.0,40.0,71.4286,57.1429,78.5714,85.7143,28.5714,19.0476,59.5238,0.0,9.198,8.2786,5.961,1.1219,0.4718,1.3976,28.8263,30.4802,29.9485,28.0857,27.0971,25.7195,23.9701,25.8193,26.5789,27.4625,27.354,26.4486,4.2967,7.1985,9.7134,18.4464,27.4509,55.8382,3.5728,6.0978,8.6205,18.037,27.7112,57.4211,161.1933,158.1639,164.2228,162.942,158.0573,167.8267,158.0598,167.3659,162.7129,162.535,158.4647,166.6053,167.0359,162.7767,158.5175,163.8048,171.0472,156.5623,3.0908,2.9384,2.8824,2.9184,3.001,3.2156,182.1399,174.0565,-0.9807,0.1391,-0.8415,42.677,55.6517,-0.235,54.5239,172.4311,198281336.8306,211911578.0
2016-08-03,162.24,1740717.0,BIDU,162.0733,162.29,162.9971,162.3486,162.7943,163.531,161.9083,161.9147,162.3804,162.3431,162.5797,162.7839,161.8305,161.863,161.9779,162.0351,161.5893,160.5296,163.2538,163.0455,162.8475,164.2061,166.4527,168.1101,50.9178,49.4,49.0799,48.1448,47.3507,47.0597,22.1274,17.4881,13.1393,7.6709,6.1442,4.7207,2.64,-3.26,1.99,-2.61,0.37,-11.5,-51.9481,-14.6496,-31.8632,-14.1581,-26.324,-49.2273,0.3648,0.3648,0.3648,0.3648,0.3648,0.3648,1.8356,-1.2001,-1.8401,-3.7103,-5.2986,-5.8805,1.0165,0.9803,1.0124,0.9842,1.0023,0.9338,0.0,66.6667,40.0,20.0,57.1429,42.8571,71.4286,78.5714,23.8095,14.2857,57.1429,0.0,12.5324,9.9714,7.1428,1.7023,0.0907,1.2145,23.5601,27.1304,27.6181,27.0519,26.4624,25.4453,18.3125,22.2104,23.9357,26.1463,26.5104,26.0709,3.0644,5.9588,8.5258,17.3288,26.3438,54.7087,2.3819,4.8782,7.389,16.7487,26.3916,56.0539,162.0733,160.0347,164.1119,162.29,158.1283,166.4517,158.7558,167.2385,162.9971,162.3486,158.4857,166.2115,167.0414,162.7943,158.5472,163.531,170.0873,156.9746,2.6724,2.7075,2.7182,2.8202,2.9219,3.1553,182.0988,173.9383,-0.9445,0.1447,-0.7998,50.2436,49.591,-0.4907,54.2437,172.269,198933396.9446,213652295.0
2016-08-04,162.56,1748307.0,BIDU,161.85,161.676,162.7871,162.3357,162.8419,163.2438,162.1517,162.0047,162.2711,162.3713,162.5584,162.7388,162.3389,162.1862,162.178,162.1084,161.6507,160.5227,163.2363,163.0266,162.8433,164.1984,166.4293,168.0016,53.9585,51.0538,50.2318,48.6964,47.7055,47.2196,18.3857,14.1786,11.2812,7.2142,5.9448,4.6578,-0.67,-3.07,-1.47,-0.18,1.0,-12.06,100.0,82.8844,2.3555,28.9528,-0.877,-20.9883,-0.0568,-0.0568,-0.0568,-0.0568,-0.0568,-0.0568,7.9169,2.1077,0.4635,-2.6072,-4.5891,-5.5609,0.9959,0.9815,0.991,0.9989,1.0062,0.9309,0.0,33.3333,20.0,0.0,42.8571,28.5714,64.2857,71.4286,19.0476,9.5238,54.7619,0.0,10.9022,0.9405,0.1326,1.2772,1.955,2.0794,17.7846,23.3829,24.9616,25.8291,25.6991,25.1084,22.1369,23.8269,24.8954,26.4974,26.724,26.1748,2.043,4.767,7.3078,16.091,25.0893,53.4061,2.5429,4.8576,7.2885,16.5073,26.0899,55.6743,161.85,160.2726,163.4274,161.676,159.0406,164.3114,158.6264,166.9479,162.7871,162.3357,158.4769,166.1945,167.0549,162.8419,158.6289,163.2438,168.8146,157.673,2.3555,2.5082,2.5728,2.7374,2.8598,3.1154,182.0575,173.8245,-0.9021,0.1696,-0.7325,55.6945,49.5384,-0.4711,51.094,172.1087,198701199.9212,215400602.0
2016-08-05,167.38,2991534.0,BIDU,164.06,163.232,163.0557,162.5207,163.0305,163.161,164.9167,163.906,163.4193,163.0439,162.971,162.9312,166.1363,165.0492,164.4232,163.3711,162.5454,160.9588,165.078,163.84,162.9135,164.2413,166.4415,167.997,80.8135,69.7003,64.3877,56.2461,52.7415,49.5688,32.8776,18.3985,13.1717,7.6286,6.1158,4.6825,6.63,7.78,1.88,2.59,3.96,-3.48,100.0,166.6667,117.7289,167.3303,119.2489,101.1923,0.7706,0.7706,0.7706,0.7706,0.7706,0.7706,61.6271,39.4006,28.7754,12.4922,5.4831,-0.8623,1.0412,1.0487,1.0114,1.0157,1.0242,0.9796,33.3333,100.0,0.0,100.0,28.5714,100.0,100.0,64.2857,14.2857,4.7619,52.381,0.0,61.8616,35.2781,24.5142,13.0159,9.5366,5.6971,10.2111,17.343,20.3544,23.5197,24.2195,24.4398,43.3364,36.2493,33.5747,30.5585,29.3259,27.3928,1.362,3.8136,6.2638,14.9416,23.8946,52.1345,5.7803,7.971,10.3322,19.4132,28.9325,58.4337,164.06,159.3575,168.7625,163.232,158.7776,167.6864,158.0685,168.0429,163.0557,162.5207,158.0149,167.0265,167.6636,163.0305,158.3973,163.161,168.3678,157.9541,2.6563,2.6275,2.6265,2.711,2.8068,3.0344,182.016,173.7601,-0.7791,0.4921,-0.287,73.0929,59.677,-0.197,52.6409,171.9499,200670799.7643,218392136.0
2016-08-08,166.45,1769609.0,BIDU,165.4633,163.876,163.1729,162.8964,163.3471,163.1071,166.1117,164.9787,164.2679,163.5678,163.2819,163.0841,166.6991,166.0639,165.464,164.1593,163.1634,161.2847,165.3969,164.0132,162.9419,164.3126,166.4417,167.9874,69.1416,63.8351,60.5132,54.5773,51.7322,49.1366,45.1824,23.2898,15.6631,8.2477,6.3831,4.7324,4.21,3.22,0.82,5.26,6.65,-2.26,67.4991,97.6022,131.4291,154.5409,135.8195,138.591,-0.1862,-0.1862,-0.1862,-0.1862,-0.1862,-0.1862,38.2832,27.6702,21.0264,9.1545,3.4645,-1.7269,1.0259,1.0197,1.005,1.0326,1.0416,0.9866,0.0,100.0,0.0,100.0,14.2857,100.0,100.0,57.1429,9.5238,0.0,50.0,54.7619,69.7919,42.8549,30.6116,16.2958,11.7297,6.7767,7.1765,14.2889,17.8149,22.1104,23.2876,24.0064,40.3373,35.7202,33.5335,30.7195,29.4767,27.4966,0.908,3.0509,5.369,13.8744,22.7567,50.8932,5.1035,7.6268,10.1062,19.2766,28.8047,58.2925,165.4633,161.2878,169.6389,163.876,158.7314,169.0206,157.918,168.4278,163.1729,162.8964,158.034,167.7588,167.9628,163.3471,158.7315,163.1071,168.1269,158.0874,2.5337,2.5655,2.5866,2.6928,2.7956,3.0325,181.9743,173.687,-0.625,0.6162,-0.0088,78.3745,69.0539,0.0303,51.9544,171.7927,199578913.36,216622527.0
2016-08-09,165.54,1298642.0,BIDU,166.4567,164.834,164.0214,163.2457,163.2762,163.025,166.15,165.5333,164.8596,163.9203,163.4812,163.1973,166.095,166.0523,165.713,164.5656,163.5434,161.5094,165.4129,164.2637,163.1913,164.3481,166.4349,167.9694,57.0481,57.878,56.6235,52.9226,50.7347,48.7108,41.6356,24.0753,16.4299,8.5486,6.5263,4.7562,2.98,4.79,5.94,4.89,-1.49,-3.45,-89.7173,29.3748,53.1651,80.642,78.8019,87.6814,-0.1919,-0.1919,-0.1919,-0.1919,-0.1919,-0.1919,14.0963,15.7561,13.2469,5.8452,1.4694,-2.5785,1.0183,1.0298,1.0372,1.0304,0.9911,0.9796,0.0,66.6667,20.0,80.0,0.0,85.7143,92.8571,50.0,4.7619,66.6667,47.619,52.381,34.5421,27.2174,21.0309,12.4598,9.3907,5.7351,16.0546,18.4138,20.3984,23.1667,23.9334,24.2935,32.9987,32.1857,31.2633,29.7614,28.8943,27.2496,1.6553,3.4907,5.652,13.9334,22.7231,50.7315,3.4023,6.1015,8.6625,17.8997,27.4331,56.9045,166.4567,164.9543,167.959,164.834,160.6875,168.9805,159.4782,168.5647,164.0214,163.2457,158.3764,168.115,167.7052,163.2762,158.8471,163.025,167.7619,158.2881,2.0761,2.2903,2.3911,2.5951,2.7311,3.0035,181.9325,173.6055,-0.4727,0.6093,0.1367,72.1269,74.5314,0.2601,54.5201,171.637,199471050.8887,215323885.0
2016-08-10,165.63,1449334.0,BIDU,165.8733,165.512,164.3643,163.5479,163.3071,163.0571,165.7367,165.7987,165.2618,164.2382,163.6952,163.3184,165.8727,166.0402,165.8816,164.9105,163.8895,161.7306,165.4938,164.4342,163.2844,164.3801,166.4303,167.9568,58.1345,58.3584,56.9428,53.0742,50.8332,48.7558,43.8447,26.2229,17.8535,9.0116,6.742,4.7985,-1.75,3.39,2.4,4.23,0.65,1.35,-26.9418,27.0284,50.0406,78.5938,98.3542,101.3407,-0.3388,-0.3388,-0.3388,-0.3388,-0.3388,-0.3388,16.2689,16.7169,13.8856,6.1483,1.6663,-2.4885,0.9895,1.0209,1.0147,1.0262,1.0039,1.0082,0.0,33.3333,0.0,60.0,0.0,71.4286,85.7143,42.8571,0.0,61.9048,45.2381,50.0,48.2629,34.8134,26.3952,15.0302,11.0557,6.5306,11.8359,15.8528,18.4909,22.1931,23.3021,24.005,33.9182,32.7855,31.7528,30.0445,29.0949,27.3594,1.1035,2.7926,4.8446,12.9381,21.641,49.5236,3.1624,5.7754,8.3192,17.5153,27.021,56.4439,165.8733,165.0545,166.6922,165.512,162.2749,168.7491,159.75,168.9786,164.3643,163.5479,158.6493,168.4464,167.7921,163.3071,158.8222,163.0571,167.8457,158.2686,1.8764,2.1271,2.2598,2.5141,2.6701,2.9657,181.8905,173.5257,-0.3269,0.5831,0.2562,59.3215,69.9409,0.4458,48.6021,171.483,198767088.6602,216773219.0
2016-08-11,167.72,1551320.0,BIDU,166.2967,166.544,165.36,164.0364,163.4767,163.1564,166.66,166.5347,166.1007,164.7945,164.0964,163.5353,167.324,167.1503,166.8751,165.7025,164.5527,162.1301,165.7105,165.0028,164.2173,164.5239,166.4487,167.9548,77.7429,68.7156,64.1029,56.57,53.1176,49.8032,50.7276,30.0195,20.1601,9.7082,7.063,4.8674,1.27,5.16,6.97,6.84,3.56,4.17,100.0,103.8623,88.7745,105.7595,136.8221,147.2249,-0.183,-0.183,-0.183,-0.183,-0.183,-0.183,55.4857,37.4313,28.2057,13.1401,6.2353,-0.3936,1.0076,1.0317,1.0434,1.0425,1.0217,1.0255,33.3333,0.0,0.0,40.0,14.2857,57.1429,78.5714,35.7143,85.7143,57.1429,42.8571,47.619,64.4932,45.2057,33.9995,18.7648,13.4826,7.6906,7.8804,12.9793,16.2353,20.9837,22.5081,23.6388,36.5077,34.3953,32.9622,30.6778,29.5233,27.5777,0.7357,2.2341,4.1525,12.014,20.6105,48.3445,3.4083,5.9203,8.4307,17.5642,27.0342,56.4,166.2967,164.2824,168.3109,166.544,164.7699,168.3181,161.3232,169.3968,165.36,164.0364,158.9393,169.1335,168.3316,163.4767,158.6217,163.1564,168.1503,158.1626,1.8554,2.0525,2.1785,2.4383,2.5998,2.9033,181.8484,173.4677,-0.1588,0.6725,0.5137,60.7602,64.0695,0.4883,54.5896,171.3304,198891748.303,218324539.0
