date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Lower Band 5,Real Middle Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Upper Band 14,Real Lower Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Lower Band 42,Real Upper Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-05-09,16.5979,2458290.0,AZM.MI,16.8158,16.739,16.6892,16.5657,16.5645,16.672,16.7439,16.7539,16.7302,16.6277,16.5836,16.5993,16.6857,16.7468,16.7545,16.6766,16.6059,16.6166,16.6883,16.7069,16.7412,16.8108,16.8687,16.7989,36.5954,45.5156,48.2735,49.2719,49.1526,49.7957,53.9562,41.2886,29.2024,19.2194,14.806,10.0098,-0.1042,-0.0189,0.2037,0.0521,-0.2132,-0.4832,-100.0,-25.554,4.9028,66.7049,52.5728,5.4778,-0.7501,-0.7501,-0.7501,-0.7501,-0.7501,-0.7501,-26.8092,-8.9688,-3.453,-1.4563,-1.6949,-0.4086,0.9938,0.9989,1.0124,1.0031,0.9873,0.9717,33.3333,0.0,60.0,20.0,71.4286,0.0,35.7143,85.7143,90.4762,23.8095,2.381,61.9048,28.1503,34.4916,28.3435,7.7519,0.3974,1.6487,11.3792,11.5629,13.3297,18.6768,20.8417,22.1865,20.2957,23.7392,23.8747,21.8158,21.008,21.4668,0.1054,0.1563,0.2363,0.6355,1.0964,2.5409,0.188,0.321,0.4233,0.7423,1.1051,2.4585,16.4638,17.1677,16.8158,16.3935,16.739,17.0846,17.0257,16.3528,16.6892,16.5657,16.9215,16.21,16.1567,16.9723,16.5645,16.1787,17.1653,16.672,1.8602,1.6292,1.5259,1.4644,1.5092,1.6429,16.5318,16.6511,-0.0333,0.0461,0.0127,56.3412,75.445,0.045,49.6392,16.2437,20421232.5088,121077964.0
2018-05-10,16.2237,3953746.0,AZM.MI,16.5474,16.6746,16.648,16.5444,16.5307,16.6505,16.4479,16.5821,16.6138,16.582,16.5526,16.5785,16.333,16.4653,16.5359,16.5697,16.5386,16.5796,16.4818,16.6845,16.7238,16.7967,16.8436,16.7845,18.9578,29.525,34.6404,41.0573,43.4437,46.8807,55.9721,40.3964,28.9137,19.2326,14.8974,10.0008,-0.8052,-0.3221,-0.2889,-0.2984,-0.7105,-0.9047,-100.0,-146.9342,-151.2513,-88.0869,-77.2836,-93.3671,-0.8797,-0.8797,-0.8797,-0.8797,-0.8797,-0.8797,-62.0844,-40.95,-30.7192,-17.8853,-13.1126,-6.2385,0.9527,0.9805,0.9825,0.9819,0.958,0.9472,0.0,100.0,40.0,100.0,57.1429,100.0,100.0,78.5714,85.7143,100.0,0.0,100.0,60.0037,36.8279,27.1815,19.4042,16.725,9.6312,40.1895,32.493,29.4777,26.9475,26.1572,24.6533,10.0462,15.0017,16.8776,18.1891,18.6613,20.3216,0.5014,0.5562,0.6337,1.0212,1.4753,2.9115,0.1253,0.2568,0.3628,0.6893,1.0525,2.4,16.0549,17.0399,16.5474,16.1404,16.6746,17.2089,17.1088,16.1871,16.648,16.5444,16.9414,16.1474,16.1334,16.928,16.5307,16.1598,17.1411,16.6505,2.5631,2.1101,1.8928,1.6685,1.6554,1.7332,16.5287,16.6505,-0.0309,0.0098,-0.0211,27.0643,55.7987,-0.0516,41.1237,17.0526,17418894.3536,117124218.0
2018-05-11,15.7453,6484550.0,AZM.MI,16.189,16.4833,16.5235,16.492,16.4851,16.6189,16.0469,16.2723,16.3881,16.4755,16.4812,16.5364,15.8587,16.0476,16.1841,16.3641,16.3974,16.5017,16.1545,16.517,16.6039,16.7329,16.7854,16.746,9.852,18.9089,24.3735,33.3925,37.5839,43.5426,64.6237,45.2162,32.5401,20.6374,15.674,10.1835,-1.0752,-0.9568,-0.8715,-0.7342,-0.9568,-1.3263,-100.0,-135.4167,-185.6582,-244.7715,-267.7636,-253.0633,-0.6553,-0.6553,-0.6553,-0.6553,-0.6553,-0.6553,-80.296,-62.1823,-51.2529,-33.215,-24.8322,-12.9148,0.9361,0.9427,0.9476,0.9554,0.9427,0.9223,0.0,100.0,20.0,100.0,42.8571,100.0,100.0,71.4286,80.9524,100.0,0.0,100.0,81.9269,64.4953,54.2988,38.8994,31.2071,17.6776,59.4684,48.7587,43.2939,35.4759,32.1096,27.6519,5.9077,10.5241,12.8231,15.6055,16.8353,19.3441,0.841,0.9517,1.0499,1.4551,1.9118,3.349,0.0836,0.2054,0.311,0.6401,1.0024,2.3428,15.4911,16.8868,16.189,15.5726,16.4833,17.3939,17.308,15.7389,16.5235,16.492,17.0646,15.9194,15.9738,16.9964,16.4851,16.0731,17.1647,16.6189,2.9941,2.4794,2.2003,1.8607,1.8007,1.8314,16.5208,16.6499,-0.0418,-0.0437,-0.0855,10.519,31.3082,-0.2385,36.3942,17.0436,13394082.6499,110639668.0
2018-05-14,15.2005,6350565.0,AZM.MI,15.7232,16.1176,16.3313,16.3969,16.4082,16.574,15.5526,15.8447,16.0574,16.3033,16.3644,16.4704,15.3032,15.5257,15.7204,16.0632,16.1808,16.3797,15.7305,15.9319,16.3622,16.557,16.6297,16.6627,5.4118,12.5072,17.4874,27.1715,32.3641,40.2031,73.0093,51.4757,37.5341,22.7964,16.8913,10.5159,-1.3974,-1.8284,-1.3453,-1.3311,-1.6153,-1.8853,-95.9278,-115.1197,-150.8194,-263.0143,-337.3092,-364.2712,-0.935,-0.935,-0.935,-0.935,-0.935,-0.935,-89.1764,-74.9856,-65.0251,-45.657,-35.2718,-19.5938,0.9158,0.8926,0.9187,0.9195,0.9039,0.8897,0.0,100.0,0.0,100.0,28.5714,100.0,100.0,64.2857,76.1905,100.0,0.0,100.0,89.7805,76.5135,67.4976,50.8634,41.2366,24.1446,64.7937,55.7566,50.2745,40.8954,36.2815,30.0,3.4891,7.4189,9.7556,13.3197,15.0954,18.3307,1.0344,1.2351,1.3736,1.8249,2.2945,3.743,0.0557,0.1643,0.2666,0.5944,0.9546,2.287,14.8871,16.5592,15.7232,14.946,16.1176,17.2891,17.5427,15.1198,16.3313,16.3969,17.2732,15.5207,15.6793,17.1371,16.4082,15.8952,17.2527,16.574,3.5009,2.9146,2.5679,2.0969,1.9812,1.9543,16.5076,16.6492,-0.0692,-0.1094,-0.1785,5.8403,14.4745,-0.4713,31.5155,17.0155,7686735.8307,104289103.0
2018-05-15,15.3947,4003759.0,AZM.MI,15.4468,15.8324,16.1445,16.3242,16.3669,16.5395,15.3884,15.6038,15.8232,16.1697,16.2723,16.4156,15.2843,15.3655,15.5121,15.8701,16.0273,16.2839,15.6549,15.7766,16.2077,16.4728,16.5744,16.6149,23.7795,23.9756,26.1628,32.0323,35.7062,41.8321,78.5997,56.4832,41.8146,24.8012,18.0506,10.8404,-0.829,-1.4258,-1.3074,-1.0185,-0.8669,-1.4495,-53.5041,-79.0736,-97.4753,-187.93,-259.4231,-328.7611,0.4109,0.4109,0.4109,0.4109,0.4109,0.4109,-52.4409,-52.0488,-47.6744,-35.9354,-28.5875,-16.3358,0.9489,0.9152,0.9217,0.9379,0.9467,0.9139,0.0,66.6667,0.0,80.0,14.2857,85.7143,92.8571,57.1429,71.4286,95.2381,0.0,97.619,89.7805,76.5135,67.4976,50.8634,41.2366,24.1446,48.9042,46.653,43.8064,37.7453,34.3115,29.1718,2.6334,6.2076,8.5005,12.2937,14.2758,17.8247,0.6896,0.9881,1.1774,1.6945,2.1852,3.6539,0.0371,0.1315,0.2285,0.5519,0.9092,2.2326,14.9959,15.8977,15.4468,14.798,15.8324,16.8669,17.4676,14.8214,16.1445,16.3242,17.3408,15.3075,15.5208,17.2131,16.3669,15.777,17.302,16.5395,3.0532,2.7515,2.4941,2.083,1.97,1.9372,16.4965,16.6484,-0.1021,-0.1317,-0.2338,7.3706,7.9099,-0.71,32.3693,16.9601,8399956.0574,108292862.0
2018-05-16,15.2384,2823095.0,AZM.MI,15.2779,15.5605,15.8887,16.246,16.3189,16.5038,15.2842,15.4058,15.5967,16.0249,16.1697,16.355,15.1899,15.2107,15.3192,15.6778,15.8681,16.1807,15.5864,15.6238,15.9045,16.3769,16.5042,16.5611,19.2635,21.1823,23.812,30.2806,34.275,40.9132,82.5732,60.6795,45.6248,26.7252,19.1901,11.169,-0.5069,-1.3595,-1.7905,-1.0942,-1.009,-1.4969,-100.0,-68.4354,-81.6435,-145.6383,-215.1644,-312.1741,-0.6068,-0.6068,-0.6068,-0.6068,-0.6068,-0.6068,-61.473,-57.6355,-52.376,-39.4388,-31.4501,-18.1736,0.9678,0.9181,0.8949,0.933,0.9379,0.9106,0.0,100.0,0.0,100.0,0.0,100.0,100.0,50.0,66.6667,100.0,7.1429,100.0,90.5202,77.4646,68.4862,51.7379,41.9808,24.6404,40.4838,41.763,40.383,36.147,33.3464,28.8004,2.0144,5.3033,7.5533,11.497,13.6267,17.4132,0.4975,0.8283,1.047,1.6113,2.119,3.6047,0.0248,0.1052,0.1958,0.5125,0.8659,2.1794,15.1098,15.446,15.2779,14.7938,15.5605,16.3272,17.118,14.6594,15.8887,16.246,17.4061,15.0859,15.3459,17.2918,16.3189,15.6472,17.3605,16.5038,2.6883,2.6029,2.4306,2.0894,1.9857,1.9556,16.4839,16.6476,-0.1391,-0.1479,-0.287,6.6578,6.6229,-0.9315,28.0302,16.9063,7241988.7418,105469767.0
2018-05-17,15.4374,2578919.0,AZM.MI,15.3568,15.4033,15.6911,16.1756,16.2717,16.4675,15.364,15.3647,15.4839,15.9171,16.0895,16.3054,15.3277,15.2555,15.2927,15.575,15.7659,16.1029,15.5708,15.5988,15.8106,16.3177,16.4501,16.5159,40.7522,33.5107,32.7833,35.1436,37.6179,42.5589,85.2222,64.0365,48.8907,28.5118,20.2754,11.4897,0.2369,-0.7863,-1.3831,-0.9852,-0.99,-1.5252,27.4104,-41.8166,-58.3851,-106.0026,-156.9772,-258.4776,0.268,0.268,0.268,0.268,0.268,0.268,-18.4956,-32.9786,-34.4334,-29.7127,-24.7643,-14.8822,1.0156,0.9515,0.9178,0.94,0.9397,0.9101,0.0,66.6667,0.0,80.0,0.0,85.7143,92.8571,42.8571,61.9048,95.2381,4.7619,97.619,90.5202,77.4646,68.4862,51.7379,41.9808,24.6404,30.5813,35.78,36.0763,33.9697,31.946,28.1884,1.5217,4.5435,6.7477,10.8045,13.0544,17.0432,0.3317,0.6626,0.8974,1.4962,2.0181,3.5188,0.0165,0.0841,0.1679,0.4759,0.8247,2.1275,15.1858,15.5279,15.3568,15.017,15.4033,15.7895,16.6787,14.7036,15.6911,16.1756,17.402,14.9493,15.2308,17.3126,16.2717,15.5637,17.3713,16.4675,2.342,2.3992,2.302,2.0379,1.9486,1.9253,16.4735,16.6467,-0.1731,-0.1363,-0.3095,15.2038,9.7441,-1.1311,30.7751,16.8362,9820907.7418,108048686.0
2018-05-18,15.3663,3225700.0,AZM.MI,15.3474,15.3275,15.5152,16.1022,16.2156,16.4274,15.3687,15.3524,15.4027,15.8092,16.0072,16.2542,15.3363,15.2562,15.2557,15.4776,15.6664,16.0243,15.5685,15.5831,15.7276,16.2552,16.3777,16.4625,35.6649,31.3226,31.2495,34.2251,36.9135,42.1294,66.1087,61.047,49.0248,29.5372,21.0365,11.7429,-0.0284,-0.379,-1.2316,-1.0279,-1.1795,-1.6863,100.0,95.6794,-34.1972,-80.5672,-120.2879,-216.1032,-0.9072,-0.9072,-0.9072,-0.9072,-0.9072,-0.9072,-28.6702,-37.3548,-37.5011,-31.5498,-26.173,-15.7411,0.9982,0.9759,0.9258,0.9373,0.9287,0.9011,100.0,33.3333,0.0,60.0,0.0,71.4286,85.7143,35.7143,57.1429,90.4762,2.381,95.2381,27.8817,49.0891,49.8295,42.8672,36.2584,22.1213,23.8597,31.4551,32.9303,32.3581,30.8997,27.7249,13.4556,10.7413,11.0267,12.94,14.4549,17.6806,0.2211,0.5301,0.7692,1.3893,1.922,3.4351,0.1247,0.181,0.2576,0.5556,0.8991,2.1906,15.1827,15.512,15.3474,15.1438,15.3275,15.5111,16.1799,14.8504,15.5152,16.1022,17.389,14.8154,15.1143,17.3168,16.2156,15.4822,17.3725,16.4274,2.0104,2.1934,2.1717,1.9958,1.9275,1.9198,16.4624,16.6458,-0.2044,-0.1249,-0.3292,21.5176,14.4598,-1.4596,30.6729,16.7688,7193791.2469,104822986.0
2018-05-21,14.51,2766809.0,AZM.MI,15.1046,15.1894,15.2704,15.9592,16.1197,16.3676,14.95,15.0799,15.1514,15.5969,15.8522,16.165,14.7037,14.793,14.8672,15.1894,15.433,15.8735,15.3504,15.4546,15.4503,16.0179,16.1692,16.3257,10.9563,15.7956,18.8546,25.5603,29.8466,37.465,72.5987,64.9534,52.8074,31.869,22.5371,12.2566,-0.7284,-0.6905,-1.7137,-2.0026,-2.0121,-2.5095,-100.0,-166.6667,-220.7243,-140.9514,-190.9604,-333.058,-0.2319,-0.2319,-0.2319,-0.2319,-0.2319,-0.2319,-78.0874,-68.4088,-62.2908,-48.8795,-40.3067,-25.0699,0.9522,0.9546,0.8944,0.8787,0.8782,0.8526,66.6667,100.0,0.0,100.0,0.0,100.0,100.0,28.5714,52.381,100.0,0.0,100.0,85.5787,80.579,75.5031,62.1825,52.5492,33.3209,68.6154,58.8114,53.7362,44.8944,40.0991,32.7987,5.3321,6.3251,7.5005,10.4684,12.4729,16.404,1.0698,1.3465,1.5817,2.2125,2.7528,4.2757,0.0831,0.1448,0.2208,0.5159,0.8563,2.1384,14.2617,15.9474,15.1046,14.4972,15.1894,15.8816,15.9723,14.5685,15.2704,15.9592,17.4593,14.4591,14.8112,17.4282,16.1197,15.2741,17.4611,16.3676,3.5818,3.1557,2.898,2.426,2.253,2.1391,16.4429,16.6448,-0.2453,-0.1639,-0.4093,22.2857,19.669,-1.9682,27.3155,16.7042,5790337.4063,102056177.0
2018-05-22,14.855,3196027.0,AZM.MI,14.9104,15.0814,15.1432,15.8333,16.0424,16.3157,14.8252,14.9685,15.0475,15.4497,15.7372,16.0947,14.7559,14.7473,14.7773,15.0467,15.2924,15.7649,15.2931,15.4127,15.3999,15.9011,16.0745,16.2472,37.2352,32.6177,31.606,32.928,35.1026,40.1977,63.1598,62.4555,52.9246,33.1087,23.5293,12.6504,-0.5824,-0.5397,-0.8903,-1.7618,-1.6245,-2.1787,-22.8349,-55.3913,-84.5138,-99.4381,-134.0028,-243.0559,0.1594,0.1594,0.1594,0.1594,0.1594,0.1594,-25.5296,-34.7647,-36.788,-34.144,-29.7948,-19.6046,0.9623,0.9649,0.9435,0.894,0.9014,0.8721,33.3333,66.6667,60.0,80.0,0.0,85.7143,92.8571,21.4286,47.619,95.2381,0.0,97.619,44.2821,52.4638,53.6276,49.2243,43.3726,28.7955,46.9393,46.5992,45.147,40.6324,37.3565,31.6066,18.1267,14.529,13.6276,13.8257,14.7546,17.4737,0.7132,1.0772,1.3558,2.0544,2.6217,4.1739,0.2754,0.3358,0.4092,0.6991,1.0355,2.3075,14.2069,15.614,14.9104,14.3827,15.0814,15.7802,15.7738,14.5126,15.1432,15.8333,17.3863,14.2804,14.6394,17.4453,16.0424,15.1493,17.4822,16.3157,3.4095,3.1122,2.8879,2.4312,2.2497,2.1166,16.427,16.6437,-0.2842,-0.1556,-0.4398,25.8813,23.2282,-2.5941,33.2162,16.5903,6485125.8846,105252204.0
2018-05-23,14.675,2381692.0,AZM.MI,14.68,14.9687,15.0681,15.6997,15.954,16.2603,14.7075,14.833,14.9305,15.2952,15.6129,16.0184,14.6587,14.639,14.6528,14.8914,15.1413,15.6478,15.2104,15.359,15.364,15.7711,15.9555,16.1573,30.2488,28.8578,28.8467,31.1933,33.7187,39.2803,49.7223,57.6415,51.4746,33.801,24.256,12.9801,-0.6913,-0.5634,-0.5255,-1.8708,-1.8566,-2.3303,46.5798,-38.4856,-60.2457,-87.9293,-117.103,-212.1515,-0.686,-0.686,-0.686,-0.686,-0.686,-0.686,-39.5025,-42.2844,-42.3065,-37.6134,-32.5627,-21.4394,0.955,0.963,0.9654,0.8869,0.8877,0.863,0.0,33.3333,40.0,60.0,0.0,71.4286,85.7143,14.2857,42.8571,90.4762,0.0,95.2381,22.8473,38.3856,42.7747,42.8014,38.7903,26.4963,32.9514,37.8079,38.6846,37.2233,35.0985,30.5863,20.6947,16.8335,15.5051,14.9096,15.4793,17.7729,0.4755,0.8617,1.1621,1.9077,2.4969,4.0745,0.2986,0.3837,0.4658,0.7641,1.1012,2.3676,14.3982,14.9618,14.68,14.2272,14.9687,15.7103,15.7742,14.3621,15.0681,15.6997,17.3055,14.0939,14.4548,17.4532,15.954,15.0115,17.509,16.2603,3.2776,3.1063,2.9243,2.4945,2.3084,2.1613,16.4095,16.6425,-0.322,-0.1511,-0.4731,22.6445,23.6038,-3.4487,33.1494,16.482,4103433.8846,102870512.0
2018-05-24,14.79,1592090.0,AZM.MI,14.7733,14.8393,14.9817,15.5631,15.8767,16.2135,14.7625,14.7734,14.861,15.1739,15.5071,15.95,14.7247,14.6587,14.6345,14.7994,15.0326,15.5497,15.1652,15.3032,15.327,15.6616,15.8748,16.0945,40.8794,34.8548,33.1939,33.6001,35.4265,40.1739,40.764,53.7903,50.2318,34.4439,24.9481,13.3019,0.28,-0.6474,-0.6047,-1.9121,-1.6232,-1.9642,-100.0,-27.7591,-48.1472,-81.3675,-105.2281,-188.7885,0.2821,0.2821,0.2821,0.2821,0.2821,0.2821,-18.2412,-30.2903,-33.6121,-32.7998,-29.147,-19.6522,1.0193,0.9581,0.9607,0.8855,0.9011,0.8828,66.6667,0.0,20.0,40.0,42.8571,57.1429,78.5714,7.1429,38.0952,85.7143,69.0476,92.8571,22.8473,38.3856,42.7747,42.8014,38.7903,26.4963,26.7052,33.655,35.5759,35.5428,33.9704,30.0661,16.7719,14.9845,14.2591,14.2365,14.9817,17.4706,0.317,0.6894,0.9961,1.7714,2.378,3.9775,0.1991,0.3069,0.3992,0.7095,1.0488,2.3112,14.6245,14.9222,14.7733,14.2625,14.8393,15.416,15.654,14.3095,14.9817,15.5631,17.1294,13.9968,14.3141,17.4392,15.8767,14.8969,17.5301,16.2135,2.6752,2.77,2.7044,2.407,2.2538,2.1297,16.3933,16.6413,-0.3545,-0.13,-0.4846,30.9327,26.4862,-4.1264,32.2343,16.3791,3899319.782,104462602.0
2018-05-25,14.74,2500627.0,AZM.MI,14.735,14.714,14.9105,15.3996,15.8008,16.1677,14.7458,14.7403,14.8005,15.0642,15.4037,15.8814,14.7201,14.6543,14.612,14.7178,14.9321,15.4544,15.1352,15.2496,15.296,15.5071,15.7978,16.0336,37.1835,33.328,32.1961,33.0587,35.0146,39.9123,34.7917,50.7094,49.1665,35.0409,25.6072,13.6161,-0.115,-0.6263,-0.4984,-2.2889,-1.5926,-1.9242,-94.1176,19.4881,-40.8391,-79.746,-95.4521,-169.7141,-0.4737,-0.4737,-0.4737,-0.4737,-0.4737,-0.4737,-25.633,-33.3441,-35.6077,-33.8827,-29.9708,-20.1754,0.9923,0.9592,0.9673,0.8656,0.9025,0.8845,33.3333,0.0,0.0,20.0,28.5714,42.8571,71.4286,0.0,33.3333,80.9524,66.6667,90.4762,22.8473,38.3856,42.7747,42.8014,38.7903,26.4963,19.6339,28.669,31.7996,33.481,32.5778,29.4169,12.3308,12.7645,12.7455,13.4107,14.3675,17.0934,0.2113,0.5515,0.8538,1.6449,2.2648,3.8828,0.1327,0.2456,0.3422,0.6589,0.9988,2.2562,14.6408,14.8292,14.735,14.4783,14.714,14.9497,15.5643,14.2568,14.9105,15.3996,16.7875,14.0118,14.1806,17.421,15.8008,14.7848,17.5506,16.1677,2.434,2.6102,2.6021,2.3808,2.2459,2.1321,16.3767,16.6399,-0.382,-0.11,-0.492,33.6456,29.0743,-4.6804,31.0491,16.2814,2802553.554,101961975.0
2018-05-28,14.58,3242552.0,AZM.MI,14.7033,14.728,14.788,15.2396,15.7131,16.1245,14.6683,14.6957,14.7179,14.9549,15.2927,15.8076,14.6039,14.573,14.5374,14.617,14.8196,15.3516,15.1031,15.2409,15.2058,15.354,15.6966,15.9722,25.9305,28.3588,28.9476,31.3194,33.6982,39.0781,44.2227,51.7152,49.8561,36.0227,26.452,13.9928,-0.095,0.07,-0.8574,-2.2405,-1.8426,-1.8142,-100.0,-166.6667,-79.1112,-91.1808,-97.3752,-167.0001,-0.4272,-0.4272,-0.4272,-0.4272,-0.4272,-0.4272,-48.139,-43.2824,-42.1048,-37.3612,-32.6035,-21.8438,0.9935,1.0048,0.9445,0.8668,0.8878,0.8893,0.0,100.0,40.0,100.0,14.2857,100.0,100.0,0.0,28.5714,100.0,64.2857,100.0,63.0846,55.7387,53.9942,48.7865,43.347,29.4399,31.7134,33.6522,34.8614,35.0089,33.73,30.152,7.1786,9.564,10.4149,12.0503,13.3306,16.4364,0.3909,0.6912,0.9818,1.7774,2.4069,4.0403,0.0885,0.1964,0.2933,0.6118,0.9513,2.2025,14.5242,14.8825,14.7033,14.5386,14.728,14.9174,15.3088,14.2673,14.788,15.2396,16.4391,14.0401,14.0384,17.3878,15.7131,14.6616,17.5874,16.1245,2.8179,2.8175,2.7595,2.4873,2.3306,2.1882,16.3588,16.6385,-0.4066,-0.0984,-0.505,34.3989,32.9924,-5.0953,27.3779,16.1886,1700715.4957,98719423.0
2018-05-29,14.03,4361945.0,AZM.MI,14.45,14.563,14.5971,15.0562,15.6005,16.0624,14.3317,14.463,14.5284,14.7936,15.1397,15.7102,14.1564,14.2321,14.2574,14.4038,14.6292,15.2065,14.6262,14.8938,14.9972,15.1134,15.5214,15.8415,10.1273,17.285,20.6085,26.214,29.6719,36.3993,57.7053,55.9536,52.3641,37.5513,27.5893,14.4761,-0.76,-0.825,-1.3363,-2.5679,-2.3642,-2.6058,-100.0,-166.6667,-194.9126,-140.382,-126.446,-196.3471,-0.8105,-0.8105,-0.8105,-0.8105,-0.8105,-0.8105,-79.7454,-65.43,-58.783,-47.5721,-40.6563,-27.2015,0.9486,0.9445,0.913,0.8453,0.8558,0.8434,33.3333,100.0,20.0,100.0,0.0,100.0,100.0,0.0,23.8095,100.0,61.9048,100.0,84.6705,72.9072,67.4115,57.4227,50.335,34.2918,49.2883,44.3167,42.5693,39.3758,36.978,32.072,4.0914,6.944,8.2866,10.6498,12.2162,15.6926,0.7106,1.003,1.2916,2.1004,2.7423,4.3941,0.059,0.1572,0.2514,0.5681,0.906,2.15,13.8418,15.0582,14.45,14.0118,14.563,15.1142,15.1097,14.0846,14.5971,15.0562,16.1494,13.963,13.8103,17.3908,15.6005,14.4757,17.6491,16.0624,3.4253,3.2262,3.0893,2.7158,2.5171,2.3251,16.3355,16.637,-0.436,-0.1174,-0.5534,25.6325,31.2257,-5.435,25.9982,16.0819,-1375603.6095,94357478.0
2018-05-30,14.095,4165787.0,AZM.MI,14.235,14.447,14.5379,14.9041,15.4854,16.0049,14.1542,14.307,14.4029,14.6655,15.0029,15.6187,14.0616,14.0942,14.1142,14.2531,14.4782,15.078,14.4562,14.7419,14.9474,14.9603,15.3636,15.7353,18.8902,21.7962,23.6414,27.7137,30.6994,36.9227,66.743,59.3734,54.5312,38.9768,28.6758,14.9491,-0.645,-0.58,-0.415,-2.1287,-2.4176,-2.4176,-58.3201,-89.7947,-123.8756,-136.9867,-120.8433,-180.7659,0.3878,0.3878,0.3878,0.3878,0.3878,0.3878,-62.2196,-56.4075,-52.7171,-44.5726,-38.6013,-26.1545,0.9562,0.9605,0.9714,0.8688,0.8536,0.8536,0.0,100.0,0.0,100.0,28.5714,100.0,100.0,0.0,19.0476,100.0,59.5238,100.0,84.8185,73.0524,67.5343,57.5085,50.4064,34.3432,39.691,39.2778,39.0799,37.6162,35.8068,31.5318,3.2603,6.1163,7.5731,10.1478,11.8066,15.4104,0.4787,0.8074,1.112,1.9554,2.6167,4.2945,0.0393,0.1257,0.2155,0.5275,0.8628,2.0988,13.7442,14.7258,14.235,13.8027,14.447,15.0913,15.161,13.9147,14.5379,14.9041,15.8926,13.9156,13.6346,17.3362,15.4854,14.3156,17.6942,16.0049,2.8524,2.9167,2.8841,2.6343,2.4689,2.3006,16.3131,16.6354,-0.4647,-0.115,-0.5797,14.9051,24.9788,-5.4574,31.5325,15.9334,-780491.181,98523265.0
2018-05-31,0.0,0.0,AZM.MI,9.375,11.489,12.4157,13.7794,14.6941,15.6114,7.0367,9.4913,10.7684,12.6782,13.5951,14.8743,3.4751,6.2025,7.8659,10.6291,11.904,13.6783,8.1334,8.2927,8.585,9.5066,10.1995,11.5572,0.5774,1.381,2.2168,4.8227,7.0956,13.0545,77.7065,67.2251,60.6771,42.9053,31.619,16.4911,-14.58,-14.79,-14.855,-15.7453,-16.6168,-16.5268,-100.0,-166.6667,-233.3333,-466.6667,-635.043,-861.2296,0.0,0.0,0.0,0.0,0.0,0.0,-98.8452,-97.2381,-95.5664,-90.3546,-85.8088,-73.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,100.0,14.2857,100.0,100.0,0.0,14.2857,100.0,57.1429,100.0,99.6334,98.6317,97.5523,93.9751,90.4831,79.7104,95.8055,92.7663,90.1665,83.3459,78.1154,66.2543,0.176,0.639,1.1172,2.5887,3.9028,7.4802,14.2741,14.6009,14.9082,15.7707,16.4471,18.1473,0.0262,0.1006,0.1847,0.4898,0.8217,2.0489,-3.8834,22.6334,9.375,-0.0129,11.489,22.9909,22.5689,2.2625,12.4157,13.7794,21.4724,6.0865,7.8858,21.5024,14.6941,10.4535,20.7693,15.6114,0.0,0.0,0.0,0.0,0.0,0.0,16.15,16.633,-0.7154,-1.0027,-1.7182,6.7517,15.7631,-10.0212,6.2473,15.7751,-780491.181,98523265.0
